transfers_out,yellow_cards,code,goals_conceded,photo,saves,influence,ep_this,squad_number,goals_scored,loans_in,web_name,value_season,in_dreamteam,team_code,id,special,first_name,transfers_out_event,chance_of_playing_next_round,cost_change_start,cost_change_event_fall,creativity,cost_change_start_fall,bonus,ict_index,total_points,penalties_missed,transfers_in,status,form,own_goals,loaned_in,now_cost,points_per_game,clean_sheets,assists,selected_by_percent,value_form,loans_out,news,ea_index,penalties_saved,dreamteam_count,event_points,red_cards,loaned_out,transfers_in_event,bps,element_type,ep_next,threat,team,chance_of_playing_this_round,minutes,second_name,cost_change_event
1369,0,171771,0,171771.jpg,0,0.0,2.3,35,0,0,Bednarek,0.0,False,20,315,False,Jan,1369,,0,0,0.0,0,0,0.0,0,0,105,a,0.0,0,0,45,0.0,0,0,0.2,0.0,0,,0,0,0,0,0,0,105,0,2,2.3,0.0,14,,0,Bednarek,0
754,0,17339,0,17339.jpg,0,19.8,2.1,8,0,0,Davis,0.6,False,20,316,False,Steven,754,,0,0,32.8,0,0,7.5,3,0,1540,a,3.0,0,0,50,3.0,1,0,0.3,0.6,0,,0,0,0,3,0,0,1540,22,3,2.1,22.0,14,,90,Davis,0
6313,0,101178,0,101178.jpg,0,11.4,2.5,16,0,0,Ward-Prowse,0.5,False,20,317,False,James,6313,,0,0,44.0,0,0,10.2,3,0,7643,a,3.0,0,0,55,3.0,1,0,2.8,0.5,0,,0,0,0,3,0,0,7643,9,3,2.5,47.0,14,,70,Ward-Prowse,0
9292,0,62399,0,62399.jpg,0,21.8,2.9,11,0,0,Tadic,0.5,False,20,318,False,Dusan,9292,,0,0,43.2,0,0,10.0,3,0,16351,a,3.0,0,0,65,3.0,1,0,3.6,0.5,0,,0,0,0,3,0,0,16351,12,3,2.9,35.0,14,,90,Tadic,0
1844,0,85654,0,85654.jpg,0,0.0,1.8,4,0,0,Clasie,0.0,False,20,319,False,Jordy,1844,,0,0,0.0,0,0,0.0,0,0,522,a,0.0,0,0,45,0.0,0,0,0.4,0.0,0,,0,0,0,0,0,0,522,0,3,1.8,0.0,14,,0,Clasie,0
11621,1,78056,0,78056.jpg,0,25.2,1.8,14,0,0,Oriol Romeu,0.4,False,20,320,False,Oriol,11621,,0,0,56.2,0,0,8.9,2,0,4270,a,2.0,0,0,45,2.0,1,0,4.8,0.4,0,,0,0,0,2,0,0,4270,22,3,1.8,8.0,14,,90,Romeu Vidal,0
1469,0,132015,0,132015.jpg,0,0.0,1.8,23,0,0,Højbjerg,0.0,False,20,321,False,Pierre-Emile,1469,,0,0,0.0,0,0,0.0,0,0,296,a,0.0,0,0,45,0.0,0,0,0.3,0.0,0,,0,0,0,0,0,0,296,0,3,1.8,0.0,14,,0,Højbjerg,0
1462,0,128198,0,128198.jpg,0,5.0,2.7,19,0,0,Boufal,0.2,False,20,322,False,Sofiane,1462,,0,0,6.3,0,0,2.1,1,0,278,a,1.0,0,0,60,1.0,0,0,0.2,0.2,0,,0,0,0,1,0,0,278,8,3,2.7,10.0,14,,19,Boufal,0
276,0,153379,0,153379.jpg,0,0.0,1.8,39,0,0,Sims,0.0,False,20,323,False,Joshua,276,,0,0,0.0,0,0,0.0,0,0,79,a,0.0,0,0,45,0.0,0,0,0.1,0.0,0,,0,0,0,0,0,0,79,0,3,1.8,0.0,14,,0,Sims,0
24242,1,83283,0,83283.jpg,0,9.2,2.9,22,0,0,Redmond,0.3,False,20,324,False,Nathan,24242,,0,0,67.0,0,0,10.9,2,0,8848,a,2.0,0,0,65,2.0,1,0,8.0,0.3,0,,0,0,0,2,0,0,8848,8,3,2.9,33.0,14,,90,Redmond,0
5945,0,20452,0,20452.jpg,0,0.0,2.5,7,0,0,Long,0.0,False,20,325,False,Shane,5945,100,0,0,0.0,0,0,0.0,0,0,601,a,0.0,0,0,60,0.0,0,0,0.6,0.0,0,,0,0,0,0,0,0,601,0,4,2.5,0.0,14,100,0,Long,0
11866,0,78356,0,78356.jpg,0,0.0,2.6,10,0,0,Austin,0.2,False,20,326,False,Charlie,11866,,-1,1,0.3,1,0,0.7,1,0,668,a,1.0,0,0,64,1.0,0,0,1.1,0.2,0,,0,0,0,1,0,0,668,2,4,2.6,8.0,14,,21,Austin,-1
34768,0,61548,0,61548.jpg,0,0.0,2.8,20,0,0,Gabbiadini,0.3,False,20,327,False,Manolo,34768,,0,0,5.3,0,0,1.2,2,0,7058,a,2.0,0,0,70,2.0,1,0,5.6,0.3,0,,0,0,0,2,0,0,7058,-1,4,2.8,20.0,14,,68,Gabbiadini,0
3108,0,105666,1,105666.jpg,3,21.6,2.0,1,0,0,Butland,0.6,False,110,328,False,Jack,3108,,0,0,0.0,0,0,2.2,3,0,1474,a,3.0,0,0,50,3.0,0,0,2.3,0.6,0,,0,0,0,3,0,0,1474,14,1,2.0,0.0,15,,90,Butland,0
2346,0,6744,0,6744.jpg,0,0.0,1.1,33,0,0,Grant,0.0,False,110,329,False,Lee,2346,,0,0,0.0,0,0,0.0,0,0,98,a,0.0,0,0,45,0.0,0,0,0.6,0.0,0,,0,0,0,0,0,0,98,0,1,1.1,0.0,15,,0,Grant,0
3348,0,37869,1,37869.jpg,0,21.0,1.3,17,0,0,Shawcross,0.4,False,110,330,False,Ryan,3348,100,0,0,0.2,0,0,2.1,2,0,1409,a,2.0,0,0,50,2.0,0,0,1.8,0.4,0,,0,0,0,2,0,0,1409,11,2,1.3,0.0,15,100,90,Shawcross,0
1066,0,50089,1,50089.jpg,0,16.0,0.8,20,0,0,Cameron,0.4,False,110,331,False,Geoff,1066,,0,0,1.1,0,0,1.7,2,0,1298,a,2.0,0,0,45,2.0,0,0,0.5,0.4,0,,0,0,0,2,0,0,1298,13,2,0.8,0.0,15,,90,Cameron,0
2719,0,39487,1,39487.jpg,0,19.0,1.3,3,0,0,Pieters,0.4,False,110,332,False,Erik,2719,,0,0,5.3,0,0,2.4,2,0,328,a,2.0,0,0,50,2.0,0,0,1.1,0.4,0,,0,0,0,2,0,0,328,14,2,1.3,0.0,15,,90,Pieters,0
1709,0,61595,0,61595.jpg,0,0.0,0.0,5,0,0,Muniesa,0.0,False,110,333,False,Marc,1709,0,0,0,0.0,0,0,0.0,0,0,34,u,0.0,0,0,45,0.0,0,0,0.1,0.0,0,Joined Spanish side Girona in season-long loan deal,0,0,0,0,0,0,34,0,2,0.0,0.0,15,0,0,Muniesa,0
648,0,17997,0,17997.jpg,0,0.0,0.3,26,0,0,Bardsley,0.0,False,90,334,False,Phil,648,100,0,0,0.0,0,0,0.0,0,0,115,a,0.0,0,0,45,0.0,0,0,0.2,0.0,0,,0,0,0,0,0,0,115,0,2,1.8,0.0,4,100,0,Bardsley,0
4078,0,9047,0,9047.jpg,0,0.0,0.8,8,0,0,Johnson,0.0,False,110,335,False,Glen,4078,,0,0,0.0,0,0,0.0,0,0,301,a,0.0,0,0,45,0.0,0,0,0.7,0.0,0,,0,0,0,0,0,0,301,0,2,0.8,0.0,15,,0,Johnson,0
89,0,221267,0,221267.jpg,0,0.0,0.6,12,0,0,Tymon,0.0,False,110,336,False,Josh,89,100,0,0,0.0,0,0,0.0,0,0,18,a,0.0,0,0,45,0.0,0,0,0.0,0.0,0,,0,0,0,0,0,0,18,0,2,0.8,0.0,15,75,0,Tymon,0
17578,1,40555,1,40555.jpg,0,8.6,1.0,4,0,0,Allen,0.2,False,110,337,False,Joe,17578,,0,0,12.9,0,0,3.3,1,0,1280,a,1.0,0,0,55,1.0,0,0,4.2,0.2,0,,0,0,0,1,0,0,1280,9,3,1.0,11.0,15,,90,Allen,0
813,0,20208,0,20208.jpg,0,0.0,0.6,16,0,0,Adam,0.0,False,110,338,False,Charlie,813,,0,0,0.0,0,0,0.0,0,0,128,a,0.0,0,0,50,0.0,0,0,0.1,0.0,0,,0,0,0,0,0,0,128,0,3,0.6,0.0,15,,0,Adam,0
194,0,12150,0,12150.jpg,0,0.0,0.0,6,0,0,Whelan,0.0,False,110,339,False,Glenn,194,0,0,0,0.0,0,0,0.0,0,0,11,u,0.0,0,0,45,0.0,0,0,0.0,0.0,0,Transferred to Aston Villa,0,0,0,0,0,0,11,0,3,0.0,0.0,15,0,0,Whelan,0
6831,0,41464,4,41464.jpg,0,4.8,1.6,27,0,0,Arnautovic,0.3,False,21,340,False,Marko,6831,100,0,0,29.5,0,0,4.2,2,0,13564,a,2.0,0,0,70,2.0,0,0,2.2,0.3,0,,0,0,0,2,0,0,13564,8,3,2.1,8.0,20,100,90,Arnautovic,0
127,0,19568,0,19568.jpg,0,0.0,0.5,14,0,0,Afellay,0.0,False,110,341,False,Ibrahim,127,75,0,0,0.0,0,0,0.0,0,0,34,d,0.0,0,0,50,0.0,0,0,0.0,0.0,0,Knee injury - 75% chance of playing,0,0,0,0,0,0,34,0,3,0.5,0.0,15,75,0,Afellay,0
13308,0,68312,1,68312.jpg,0,10.4,1.2,22,0,0,Shaqiri,0.3,False,110,342,False,Xherdan,13308,,0,0,3.3,0,0,2.1,2,0,9748,a,2.0,0,0,60,2.0,0,0,3.8,0.3,0,,0,0,0,2,0,0,9748,5,3,1.2,7.0,15,,90,Shaqiri,0
992,0,102738,0,102738.jpg,0,0.0,0.3,21,0,0,Imbula,0.0,False,110,343,False,Giannelli,992,,0,0,0.0,0,0,0.0,0,0,316,a,0.0,0,0,45,0.0,0,0,0.2,0.0,0,,0,0,0,0,0,0,316,0,3,0.3,0.0,15,,0,Imbula,0
479,0,40276,1,40276.jpg,0,0.0,0.7,27,0,0,Bojan,0.4,False,110,344,False,Bojan,479,100,0,0,13.3,0,0,1.9,2,0,925,a,2.0,0,0,55,2.0,0,0,0.1,0.4,0,,0,0,0,2,0,0,925,5,3,1.0,6.0,15,75,71,Krkic Perez,0
4385,0,205102,0,205102.jpg,0,0.0,0.6,32,0,0,Sobhi,0.0,False,110,345,False,Ramadan,4385,,0,0,0.0,0,0,0.0,0,0,645,a,0.0,0,0,50,0.0,0,0,0.7,0.0,0,,0,0,0,0,0,0,645,0,3,0.6,0.0,15,,0,Sobhi,0
2927,0,14295,1,14295.jpg,0,11.0,0.6,24,0,0,Fletcher,0.4,False,110,346,False,Darren,2927,,0,0,3.1,0,0,1.5,2,0,403,a,2.0,0,0,50,2.0,0,0,1.0,0.4,0,,0,0,0,2,0,0,403,11,3,0.6,1.0,15,,90,Fletcher,0
14194,0,3773,0,3773.jpg,0,3.4,0.5,25,0,0,Crouch,0.2,False,110,347,False,Peter,14194,,0,0,10.8,0,0,3.8,1,0,1803,a,1.0,0,0,50,1.0,0,0,2.2,0.2,0,,0,0,0,1,0,0,1803,1,4,0.5,24.0,15,,18,Crouch,0
2188,0,61858,1,61858.jpg,0,9.2,0.8,18,0,0,Diouf,0.4,False,110,348,False,Mame Biram,2188,,0,0,11.9,0,0,3.0,2,0,563,a,2.0,0,0,55,2.0,0,0,0.4,0.4,0,,0,0,0,2,0,0,563,8,4,0.8,9.0,15,,90,Diouf,0
3437,0,91972,1,91972.jpg,0,1.4,1.0,9,0,0,Berahino,0.3,False,110,349,False,Saido,3437,,0,0,13.1,0,0,2.3,2,0,880,a,2.0,0,0,60,2.0,0,0,0.6,0.3,0,,0,0,0,2,0,0,880,6,4,1.0,8.0,15,,71,Berahino,0
4969,0,37096,0,37096.jpg,2,10.6,1.6,1,0,0,Fabianski,1.3,False,80,350,False,Lukasz,4969,,0,0,0.0,0,0,1.1,6,0,5278,a,6.0,0,0,45,6.0,1,0,4.3,1.3,0,,0,0,0,6,0,0,5278,23,1,1.1,0.0,16,,90,Fabianski,0
1827,0,61760,0,61760.jpg,0,0.0,0.5,13,0,0,Nordfeldt,0.0,False,80,351,False,Kristoffer,1827,,0,0,0.0,0,0,0.0,0,0,914,a,0.0,0,0,40,0.0,0,0,1.4,0.0,0,,0,0,0,0,0,0,914,0,1,0.0,0.0,16,,0,Nordfeldt,0
3484,0,49539,0,49539.jpg,0,30.2,1.3,26,0,0,Naughton,1.6,False,80,352,False,Kyle,3484,,0,0,1.3,0,1,3.2,7,0,8432,a,7.0,0,0,45,7.0,1,0,2.1,1.6,0,,0,0,0,7,0,0,8432,28,2,0.8,0.0,16,,90,Naughton,0
40358,0,42996,0,42996.jpg,0,0.0,0.8,22,0,0,Rangel,0.0,False,80,353,False,Angel,40358,,0,0,0.0,0,0,0.0,0,0,12982,a,0.0,0,0,40,0.0,0,0,19.3,0.0,0,,0,0,0,0,0,0,12982,0,2,0.3,0.0,16,,0,Rangel,0
5474,0,57145,0,57145.jpg,0,42.6,1.3,33,0,0,Fernández,2.0,False,80,354,False,Federico,5474,,0,0,0.3,0,3,4.3,9,0,28811,a,9.0,0,0,45,9.0,1,0,2.1,2.0,0,,0,0,0,9,0,0,28811,33,2,0.8,0.0,16,,90,Fernández,0
684,0,96306,0,96306.jpg,0,0.0,1.3,35,0,0,Kingsley,0.0,False,80,355,False,Stephen,684,,0,0,0.0,0,0,0.0,0,0,87,a,0.0,0,0,45,0.0,0,0,0.2,0.0,0,,0,0,0,0,0,0,87,0,2,0.8,0.0,16,,0,Kingsley,0
531,0,97615,0,97615.jpg,0,0.0,1.3,5,0,0,van der Hoorn,0.0,False,80,356,False,Mike,531,,0,0,0.0,0,0,0.0,0,0,87,a,0.0,0,0,45,0.0,0,0,0.1,0.0,0,,0,0,0,0,0,0,87,0,2,0.8,0.0,16,,0,van der Hoorn,0
1605,0,149266,0,149266.jpg,0,21.4,1.8,6,0,0,Mawson,1.2,False,80,357,False,Alfie,1605,,0,0,0.2,0,0,2.2,6,0,1191,a,6.0,0,0,50,6.0,1,0,1.3,1.2,0,,0,0,0,6,0,0,1191,26,2,1.3,0.0,16,,90,Mawson,0
492,0,28654,0,28654.jpg,0,5.0,1.8,16,0,0,Olsson,1.2,False,80,358,False,Martin,492,,0,0,1.8,0,0,0.7,6,0,627,a,6.0,0,0,50,6.0,1,0,0.3,1.2,0,,0,0,0,6,0,0,627,20,2,1.3,0.0,16,,90,Olsson,0
56305,0,55422,0,55422.jpg,0,0.0,4.1,,0,0,Sigurdsson,0.0,False,11,359,False,Gylfi,56305,,0,0,0.0,0,0,0.0,0,0,8875,a,0.0,0,0,85,0.0,0,0,6.0,0.0,0,,0,0,0,0,0,0,8875,0,3,3.1,0.0,7,,0,Sigurdsson,0
378,0,11829,0,11829.jpg,0,6.0,1.5,15,0,0,Routledge,0.5,False,80,360,False,Wayne,378,,0,0,16.4,0,0,2.4,3,0,352,a,3.0,0,0,55,3.0,1,0,0.1,0.5,0,,0,0,0,3,0,0,352,4,3,1.0,2.0,16,,85,Routledge,0
658,0,15114,0,15114.jpg,0,6.6,0.8,7,0,0,Britton,0.7,False,80,361,False,Leon,658,100,0,0,0.7,0,0,0.7,3,0,1419,a,3.0,0,0,45,3.0,1,0,0.2,0.7,0,,0,0,0,3,0,0,1419,6,3,0.3,0.0,16,100,73,Britton,0
201,1,96305,0,96305.jpg,0,0.0,0.8,56,0,0,Fulton,0.0,False,80,362,False,Jay,201,,0,0,0.1,0,0,0.0,0,0,66,a,0.0,0,0,45,0.0,0,0,0.0,0.0,0,,0,0,0,0,0,0,66,-2,3,0.3,0.0,16,,16,Fulton,0
92,0,76542,0,76542.jpg,0,0.0,0.0,4,0,0,Ki Sung-yueng,0.0,False,80,363,False,Sung-yueng,92,0,0,0,0.0,0,0,0.0,0,0,20,i,0.0,0,0,50,0.0,0,0,0.0,0.0,0,Knee injury - Unknown return date,0,0,0,0,0,0,20,0,3,0.0,0.0,16,0,0,Ki,0
461,0,49195,0,49195.jpg,0,0.0,1.1,20,0,0,Montero,0.0,False,80,364,False,Jefferson,461,100,0,0,0.0,0,0,0.0,0,0,92,a,0.0,0,0,50,0.0,0,0,0.1,0.0,0,,0,0,0,0,0,0,92,0,3,0.6,0.0,16,100,0,Montero,0
2149,0,49277,0,49277.jpg,0,14.0,1.5,8,0,0,Fer,0.5,False,80,365,False,Leroy,2149,,0,0,13.3,0,0,3.1,3,0,984,a,3.0,0,0,55,3.0,1,0,0.6,0.5,0,,0,0,0,3,0,0,984,10,3,1.0,4.0,16,,90,Fer,0
345,0,21083,0,21083.jpg,0,0.0,0.0,12,0,0,Dyer,0.0,False,80,366,False,Nathan,345,0,0,0,0.0,0,0,0.0,0,0,112,i,0.0,0,0,45,0.0,0,0,0.1,0.0,0,Achilles injury - Expected back 26 Aug,0,0,0,0,0,0,112,0,3,0.0,0.0,16,0,0,Dyer,0
8154,0,93464,0,93464.jpg,0,16.8,0.8,14,0,0,Carroll,0.7,False,80,367,False,Tom,8154,,0,0,16.0,0,0,3.3,3,0,11281,a,3.0,0,0,45,3.0,1,0,6.4,0.7,0,,0,0,0,3,0,0,11281,14,3,0.3,0.0,16,,90,Carroll,0
88,0,111787,0,111787.jpg,0,0.0,0.0,17,0,0,Barrow,0.0,False,80,368,False,Modou,88,0,0,0,0.0,0,0,0.0,0,0,4,u,0.0,0,0,50,0.0,0,0,0.0,0.0,0,Transferred to Reading,0,0,0,0,0,0,4,0,3,0.0,0.0,16,0,0,Barrow,0
478,0,57586,0,57586.jpg,0,0.0,1.1,11,0,0,Narsingh,0.0,False,80,369,False,Luciano,478,,0,0,0.0,0,0,0.0,0,0,73,a,0.0,0,0,50,0.0,0,0,0.1,0.0,0,,0,0,0,0,0,0,73,0,3,0.6,0.0,16,,0,Narsingh,0
2253,0,106899,0,106899.jpg,0,0.0,0.8,51,0,0,Mesa,0.0,False,80,370,False,Roque,2253,,0,0,0.0,0,0,0.0,0,0,327,a,0.0,0,0,45,0.0,0,0,0.6,0.0,0,,0,0,0,0,0,0,327,0,3,0.3,0.0,16,,0,Mesa,0
1661,0,19760,0,19760.jpg,0,0.0,0.0,9,0,0,Llorente,0.0,False,80,371,False,Fernando,1661,0,0,0,0.0,0,0,0.0,0,0,82,i,0.0,0,0,75,0.0,0,0,0.2,0.0,0,Arm injury - Expected back 26 Aug,0,0,0,0,0,0,82,0,4,0.0,0.0,16,0,0,Llorente,0
12878,0,169432,0,169432.jpg,0,0.2,0.7,62,0,0,McBurnie,0.2,False,80,372,False,Oliver,12878,,0,0,0.0,0,0,0.2,1,0,3808,a,1.0,0,0,45,1.0,0,0,2.2,0.2,0,,0,0,0,1,0,0,3808,3,4,0.2,2.0,16,,4,McBurnie,0
10658,0,80146,0,80146.jpg,0,2.4,1.0,18,0,0,Ayew,0.4,False,80,373,False,Jordan,10658,,0,0,3.6,0,0,0.8,2,0,5605,a,2.0,0,0,50,2.0,1,0,1.9,0.4,0,,0,0,0,2,0,0,5605,0,4,0.5,2.0,16,,90,Ayew,0
10866,0,173879,0,173879.jpg,0,2.2,1.3,10,0,0,Abraham,0.4,False,80,374,False,Tammy,10866,100,0,0,0.8,0,0,3.5,2,0,4015,a,2.0,0,0,55,2.0,1,0,2.6,0.4,0,,0,0,0,2,0,0,4015,6,4,0.8,32.0,16,100,80,Abraham,0
13705,0,37915,0,37915.jpg,3,21.2,5.3,1,0,0,Lloris,1.3,False,6,375,False,Hugo,13705,,0,0,0.0,0,0,2.1,7,0,20974,a,7.0,0,0,55,7.0,1,0,14.4,1.3,0,,0,0,0,7,0,0,20974,28,1,3.8,0.0,17,,90,Lloris,0
496,0,39215,0,39215.jpg,0,0.0,4.5,13,0,0,Vorm,0.0,False,6,376,False,Michel,496,,0,0,0.0,0,0,0.0,0,0,88,a,0.0,0,0,50,0.0,0,0,0.1,0.0,0,,0,0,0,0,0,0,88,0,1,3.0,0.0,17,,0,Vorm,0
15674,0,55605,0,55605.jpg,0,24.2,4.6,4,0,0,Alderweireld,1.2,False,6,377,False,Toby,15674,,0,0,13.2,0,1,4.1,7,0,30512,a,7.0,0,0,60,7.0,1,0,15.8,1.2,0,,0,0,0,7,0,0,30512,30,2,3.1,4.0,17,,90,Alderweireld,0
3859,0,38290,0,38290.jpg,0,0.0,0.0,3,0,0,Rose,0.0,False,6,378,False,Danny,3859,0,0,0,0.0,0,0,0.0,0,0,404,i,0.0,0,0,65,0.0,0,0,0.4,0.0,0,Knee injury - Expected back 20 Aug,0,0,0,0,0,0,404,0,2,0.0,0.0,17,0,0,Rose,0
23053,0,58621,0,58621.jpg,0,12.4,4.6,2,0,0,Walker,0.9,False,43,379,False,Kyle,23053,,0,0,27.3,0,0,4.4,6,0,50789,a,6.0,0,0,65,6.0,1,0,22.7,0.9,0,,0,0,0,6,0,0,50789,23,2,3.6,4.0,11,,90,Walker,0
12347,0,39194,0,39194.jpg,0,19.4,4.6,5,0,0,Vertonghen,1.0,False,6,380,False,Jan,12347,,0,0,11.3,0,0,3.1,6,0,7757,a,6.0,0,0,60,6.0,1,0,9.8,1.0,0,,0,0,0,6,0,0,7757,28,2,3.1,0.0,17,,90,Vertonghen,0
10240,1,115556,0,115556.jpg,0,47.6,4.2,33,1,0,Davies,2.5,True,6,381,False,Ben,10240,,0,0,30.1,0,3,9.5,14,0,110178,a,14.0,0,0,55,14.0,1,0,7.5,2.5,0,,0,0,1,14,0,0,110178,36,2,2.7,17.0,17,,90,Davies,0
45301,0,77794,0,77794.jpg,0,0.0,0.0,16,0,0,Trippier,0.0,False,6,382,False,Kieran,45301,0,0,0,0.0,0,0,0.0,0,0,638,i,0.0,0,0,55,0.0,0,0,2.7,0.0,0,Ankle injury - Unknown return date,0,0,0,0,0,0,638,0,2,0.0,0.0,17,0,0,Trippier,0
2004,0,97485,0,97485.jpg,0,0.0,3.3,27,0,0,Wimmer,0.0,False,6,383,False,Kevin,2004,,0,0,0.0,0,0,0.0,0,0,378,a,0.0,0,0,45,0.0,0,0,0.3,0.0,0,,0,0,0,0,0,0,378,0,2,1.8,0.0,17,,0,Wimmer,0
12349,0,93264,0,93264.jpg,0,19.4,3.1,15,0,0,Dier,0.6,False,6,384,False,Eric,12349,,0,0,7.3,0,0,3.5,3,0,8177,a,3.0,0,0,50,3.0,1,0,4.4,0.6,0,,0,0,0,3,0,0,8177,13,3,1.6,8.0,17,,90,Dier,0
7661,0,39104,0,39104.jpg,0,15.0,3.1,19,0,0,Dembélé,0.6,False,6,385,False,Mousa,7661,,0,0,18.8,0,0,4.2,3,0,10860,a,3.0,0,0,50,3.0,1,0,2.9,0.6,0,,0,0,0,3,0,0,10860,22,3,1.6,8.0,17,,89,Dembélé,0
873,0,62974,0,62974.jpg,0,0.0,0.0,11,0,0,Lamela,0.0,False,6,386,False,Erik,873,0,0,0,0.0,0,0,0.0,0,0,131,i,0.0,0,0,65,0.0,0,0,0.1,0.0,0,Hip injury - Unknown return date,0,0,0,0,0,0,131,0,3,0.0,0.0,17,0,0,Lamela,0
13879,0,80607,0,80607.jpg,0,48.4,5.0,23,0,0,Eriksen,1.3,True,6,387,False,Christian,13879,,0,0,50.4,0,3,14.9,12,0,79512,a,12.0,0,0,95,12.0,1,2,17.3,1.3,0,,0,0,1,12,0,0,79512,36,3,3.5,50.0,17,,90,Eriksen,0
28232,0,108823,0,108823.jpg,0,36.6,5.0,20,1,0,Alli,0.8,False,6,388,False,Bamidele,28232,,0,0,8.3,0,0,9.0,8,0,42771,a,8.0,0,0,95,8.0,1,0,37.6,0.8,0,,0,0,0,8,0,0,42771,25,3,3.5,45.0,17,,81,Alli,0
4862,0,54756,0,54756.jpg,0,1.6,2.3,12,0,0,Wanyama,0.2,False,6,389,False,Victor,4862,100,0,0,0.8,0,0,0.2,1,0,1007,a,1.0,0,0,50,1.0,0,0,1.0,0.2,0,,0,0,0,1,0,0,1007,3,3,1.6,0.0,17,75,8,Wanyama,0
4970,0,85971,0,85971.jpg,0,4.6,3.3,7,0,0,Son,0.1,False,6,390,False,Heung-Min,4970,100,0,0,18.9,0,0,2.6,1,0,5906,a,1.0,0,0,80,1.0,0,0,1.1,0.1,0,,0,0,0,1,0,0,5906,7,3,2.9,2.0,17,75,32,Son,0
531,0,157668,0,157668.jpg,0,2.8,3.1,29,0,0,Winks,0.2,False,6,391,False,Harry,531,100,0,0,0.2,0,0,0.3,1,0,84,a,1.0,0,0,50,1.0,0,0,0.1,0.2,0,,0,0,0,1,0,0,84,5,3,1.6,0.0,17,100,1,Winks,0
198,0,168566,0,168566.jpg,0,0.0,0.0,14,0,0,Nkoudou,0.0,False,6,392,False,Georges-Kévin,198,0,0,0,0.0,0,0,0.0,0,0,15,i,0.0,0,0,55,0.0,0,0,0.0,0.0,0,Foot injury - Expected back 20 Aug,0,0,0,0,0,0,15,0,3,0.0,0.0,17,0,0,Nkoudou,0
1813,0,45268,0,45268.jpg,0,7.4,3.5,17,0,0,Sissoko,0.2,False,6,393,False,Moussa,1813,100,0,0,24.8,0,0,4.4,1,0,1117,a,1.0,0,0,55,1.0,0,0,0.4,0.2,0,,0,0,0,1,0,0,1117,4,3,2.0,12.0,17,100,57,Sissoko,0
126881,1,78830,0,78830.jpg,0,4.0,5.6,10,0,0,Kane,0.1,False,6,394,False,Harry,126881,,0,0,30.6,0,0,12.2,1,0,11047,a,1.0,0,0,125,1.0,1,0,33.0,0.1,0,,0,0,0,1,0,0,11047,-6,4,4.1,87.0,17,,90,Kane,0
1796,0,165990,0,165990.jpg,0,0.0,4.0,9,0,0,Janssen,0.0,False,6,395,False,Vincent,1796,,0,0,0.0,0,0,0.0,0,0,206,a,0.0,0,0,75,0.0,0,0,0.3,0.0,0,,0,0,0,0,0,0,206,0,4,2.5,0.0,17,,0,Janssen,0
508,0,56827,0,56827.jpg,0,0.0,1.1,30,0,0,Pantilimon,0.0,False,57,396,False,Costel,508,,0,0,0.0,0,0,0.0,0,0,82,a,0.0,0,0,45,0.0,0,0,0.2,0.0,0,,0,0,0,0,0,0,82,0,1,2.1,0.0,18,,0,Pantilimon,0
2846,0,18656,3,18656.jpg,2,9.8,1.1,1,0,0,Gomes,0.2,False,57,397,False,Heurelho,2846,,0,0,0.0,0,0,1.0,1,0,1358,a,1.0,0,0,45,1.0,0,0,1.8,0.2,0,,0,0,0,1,0,0,1358,10,1,2.1,0.0,18,,90,Gomes,0
2289,0,37742,3,37742.jpg,0,32.6,0.8,4,0,0,Kaboul,0.2,False,57,398,False,Younes,2289,0,0,0,0.5,0,0,3.5,1,0,1394,i,1.0,0,0,45,1.0,0,0,0.6,0.2,0,Leg injury - Expected back 09 Sep,0,0,0,1,0,0,1394,14,2,0.0,2.0,18,100,90,Kaboul,0
155,0,41338,0,41338.jpg,0,0.0,0.0,15,0,0,Cathcart,0.0,False,57,399,False,Craig,155,0,0,0,0.0,0,0,0.0,0,0,13,i,0.0,0,0,45,0.0,0,0,0.0,0.0,0,Knee injury - Expected back 19 Aug,0,0,0,0,0,0,13,0,2,0.0,0.0,18,0,0,Cathcart,0
2956,0,41945,0,41945.jpg,0,0.0,0.8,5,0,0,Prödl,0.0,False,57,400,False,Sebastian,2956,,0,0,0.0,0,0,0.0,0,0,183,a,0.0,0,0,45,0.0,0,0,0.5,0.0,0,,0,0,0,0,0,0,183,0,2,1.8,0.0,18,,0,Prödl,0
1642,0,40868,3,40868.jpg,0,38.6,1.3,25,0,0,Holebas,0.8,False,57,401,False,José,1642,,0,0,14.6,0,0,5.8,4,0,5744,a,4.0,0,0,50,4.0,0,1,0.7,0.8,0,,0,0,0,4,0,0,5744,22,2,2.3,5.0,18,,90,Holebas,0
3701,0,52153,3,52153.jpg,0,49.2,0.8,3,1,0,Britos,1.6,False,57,402,False,Miguel,3701,,0,0,0.3,0,0,9.0,7,0,17590,a,7.0,0,0,45,7.0,0,0,1.2,1.6,0,,0,0,0,7,0,0,17590,24,2,1.8,40.0,18,,90,Britos,0
251,0,85624,0,85624.jpg,0,0.0,0.0,27,0,0,Kabasele,0.0,False,57,403,False,Christian,251,75,0,0,0.0,0,0,0.0,0,0,27,d,0.0,0,0,45,0.0,0,0,0.0,0.0,0,Knock - 75% chance of playing,0,0,0,0,0,0,27,0,2,1.4,0.0,18,0,0,Kabasele,0
